n_estimators,max_depth,learning_rate,subsample,colsample_bytree,min_child_weight,precision,recall,f1,roc_auc,pr_auc,best_iteration
100,5,0.05,0.8,0.8,3,0.9329268292682927,1.0,0.9652996845425867,0.9999557664610691,0.9994137659919278,99
100,5,0.05,0.8,1.0,1,0.95625,1.0,0.9776357827476039,0.9998779154325509,0.9983603075998201,99
100,5,0.05,0.8,1.0,3,0.9503105590062112,1.0,0.9745222929936306,0.9999150716052528,0.9988558638742363,99
100,5,0.05,1.0,0.8,1,0.9386503067484663,1.0,0.9683544303797469,0.9999752292181987,0.9996185518100166,99
100,5,0.05,1.0,0.8,3,0.9329268292682927,1.0,0.9652996845425867,0.9999646131688552,0.9994903706350394,99
100,5,0.05,1.0,1.0,1,0.95625,1.0,0.9776357827476039,0.999870838066322,0.9979616564860021,99
100,5,0.05,1.0,1.0,3,0.9503105590062112,1.0,0.9745222929936306,0.9999009168727949,0.9984155287988152,99
100,5,0.1,0.8,0.8,1,0.95625,1.0,0.9776357827476039,0.9999787679013132,0.9997444986750446,95
100,5,0.1,0.8,0.8,3,0.95625,1.0,0.9776357827476039,0.9999787679013132,0.9997411176850112,98
100,5,0.1,0.8,1.0,1,0.95625,1.0,0.9776357827476039,0.9999716905350843,0.9996578676017609,99
100,5,0.1,0.8,1.0,3,0.9503105590062112,1.0,0.9745222929936306,0.9999610744857409,0.9995316464314755,97
100,5,0.1,1.0,0.8,1,0.95625,1.0,0.9776357827476039,0.9999752292181987,0.9996969558761436,98
100,5,0.1,1.0,0.8,3,0.95625,1.0,0.9776357827476039,0.9999787679013132,0.9997411176850112,97
100,5,0.1,1.0,1.0,1,0.95625,1.0,0.9776357827476039,0.9999681518519697,0.9996106000565267,98
100,5,0.1,1.0,1.0,3,0.95625,1.0,0.9776357827476039,0.9999646131688553,0.999574874117773,90
100,7,0.03,0.8,0.8,1,0.9503105590062112,1.0,0.9745222929936306,0.9999646131688553,0.9995744167382605,99
100,7,0.03,0.8,0.8,3,0.9503105590062112,1.0,0.9745222929936306,0.9999610744857408,0.9995327969622952,99
100,7,0.03,0.8,1.0,1,0.95625,1.0,0.9776357827476039,0.9999115329221383,0.9987724151996797,99
100,7,0.03,0.8,1.0,3,0.95625,1.0,0.9776357827476039,0.9998743767494365,0.9982315783812623,99
100,7,0.03,1.0,0.8,1,0.95625,1.0,0.9776357827476039,0.999992922633771,0.9999148401685888,99
100,7,0.03,1.0,0.8,3,0.9503105590062112,1.0,0.9745222929936306,0.9999823065844275,0.9997877830969809,99
100,7,0.03,1.0,1.0,1,0.95625,1.0,0.9776357827476039,0.9998920701650087,0.9977284479192521,99
100,7,0.03,1.0,1.0,3,0.95625,1.0,0.9776357827476039,0.9999221489714817,0.9984126532406221,99
100,7,0.05,0.8,0.8,1,0.95625,1.0,0.9776357827476039,0.9999893839506565,0.9998743086978381,99
100,7,0.05,0.8,0.8,3,0.95625,1.0,0.9776357827476039,0.9999787679013132,0.9997430895156193,99
100,7,0.05,0.8,1.0,1,0.95625,1.0,0.9776357827476039,0.9999610744857408,0.9995452092626499,99
100,7,0.05,0.8,1.0,3,0.9503105590062112,1.0,0.9745222929936306,0.9999646131688554,0.9995857720607996,99
100,7,0.05,1.0,0.8,1,0.95625,1.0,0.9776357827476039,0.999992922633771,0.9999148401685887,99
100,7,0.05,1.0,0.8,3,0.95625,1.0,0.9776357827476039,0.9999893839506566,0.9998743086978381,99
